Pollinator.name,Taxa,Genus,Species,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference
Scaptotrigona.postica,Scaptotrigona postica,Scaptotrigona,postica,Kielmeyera abdita,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetrapedia.rugulosa,Tetrapedia rugulosa,Tetrapedia,rugulosa,Stylosanthes capitata,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Thygater.analis,Thygater analis,Thygater,analis,Vernonia rubriramea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.branneri,Trigona branneri,Trigona,branneri,Lessingianthus compactiflorus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Phthirusa ovata,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Phthirusa ovata,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Turnera longiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Turnera longiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Turnera longiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Turnera longiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Turnera longiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Turnera longiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Turnera longiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.scopipes,Centris scopipes,Centris,scopipes,Vernonia rubriramea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epicharis.flava,Epicharis flava,Epicharis,flava,Vernonia rubriramea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.sp,Megachile sp,Megachile,sp,Canavalia dictyota,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Pseudaugochlora.sp,Pseudaugochlora sp,Pseudaugochlora,sp,Lessingianthus compactiflorus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.fimbriata,Xylocopa fimbriata,Xylocopa,fimbriata,Vernonia rubriramea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Ilex conocarpa,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Ilex conocarpa,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.morio,Bombus morio,Bombus,morio,Psittacanthus robustus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lessingianthus bardanoides,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Galeandra sp.,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Galeandra sp.,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Psittacanthus robustus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.scopipes,Centris scopipes,Centris,scopipes,Vernonia rubriramea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.scopipes,Centris scopipes,Centris,scopipes,Lessingianthus compactiflorus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.xanthocnemis,Centris xanthocnemis,Centris,xanthocnemis,Banisteriopsis schizoptera,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epanthidium.tigrinum,Epanthidium tigrinum,Epanthidium,tigrinum,Eremanthus sphaerocephalus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dasyhalonia.sp,Dasyhalonia sp,Dasyhalonia,sp,Lessingianthus bardanoides,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dasyhalonia.sp,Dasyhalonia sp,Dasyhalonia,sp,Lessingianthus compactiflorus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Euglossa.imperialis,Euglossa imperialis,Euglossa,imperialis,Caryocar brasiliense,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.friesei,Megachile friesei,Megachile,friesei,Heteropterys byrsonimifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.friesei,Megachile friesei,Megachile,friesei,Heteropterys byrsonimifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.friesei,Megachile friesei,Megachile,friesei,Eremanthus sphaerocephalus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Oxaea.flavescens,Oxaea flavescens,Oxaea,flavescens,Galeandra sp.,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Oxaea.flavescens,Oxaea flavescens,Oxaea,flavescens,Lessingianthus compactiflorus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Tabebuia caraiba,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Tabebuia caraiba,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Tabebuia caraiba,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Tabebuia caraiba,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Ilex conocarpa,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Periandra mediterranea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Periandra mediterranea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Periandra mediterranea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Periandra mediterranea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Periandra mediterranea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Periandra mediterranea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.frontalis,Xylocopa frontalis,Xylocopa,frontalis,Heteropterys byrsonimifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochlora.sp,Augochlora sp,Augochlora,sp,Mandevilla novocapitalis,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Galactia neesii,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.smithiana,Augochloropsis smithiana,Augochloropsis,smithiana,Byrsonima verbascifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Galactia neesii,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Canavalia dictyota,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.collaris,Centris collaris,Centris,collaris,Lessingianthus compactiflorus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Ceratina.sp,Ceratina sp,Ceratina,sp,Enterolobium gummiferum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Ceratina.sp,Ceratina sp,Ceratina,sp,Mandevilla novocapitalis,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Ceratina.sp,Ceratina sp,Ceratina,sp,Mandevilla novocapitalis,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epicharis.cockerelli,Epicharis cockerelli,Epicharis,cockerelli,Senna rugosa,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epicharis.sp,Epicharis sp,Epicharis,sp,Blepharocalyx salicifolius,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epicharis.sp,Epicharis sp,Epicharis,sp,Lessingianthus compactiflorus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dasyhalonia.sp,Dasyhalonia sp,Dasyhalonia,sp,Eremanthus glomerulatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Tabebuia caraiba,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Enterolobium gummiferum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.hirsutissima,Xylocopa hirsutissima,Xylocopa,hirsutissima,Diplusodon villosus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.ciliata,Xylocopa ciliata,Xylocopa,ciliata,Galactia neesii,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.fimbriata,Xylocopa fimbriata,Xylocopa,fimbriata,Diplusodon villosus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.scopipes,Centris scopipes,Centris,scopipes,Vernonia rubriramea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epicharis.flava,Epicharis flava,Epicharis,flava,Vernonia rubriramea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Pseudaugochlora.sp,Pseudaugochlora sp,Pseudaugochlora,sp,Lippia lupulina,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.cupreola,Augochloropsis cupreola,Augochloropsis,cupreola,Eremanthus glomerulatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Lessingianthus bardanoides,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Psittacanthus robustus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Senna rugosa,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.friesei,Megachile friesei,Megachile,friesei,Psittacanthus robustus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.friesei,Megachile friesei,Megachile,friesei,Psittacanthus robustus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Paratrigona.lineata,Paratrigona lineata,Paratrigona,lineata,Lessingianthus bardanoides,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Paratrigona.lineata,Paratrigona lineata,Paratrigona,lineata,Qualea grandiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Pseudaugochlora.graminea,Pseudaugochlora graminea,Pseudaugochlora,graminea,Psittacanthus robustus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Senna rugosa,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Senna rugosa,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Mandevilla novocapitalis,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.branneri,Trigona branneri,Trigona,branneri,Microlicia loricata,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Lasioglossum.rostratus,Lasioglossum rostratus,Lasioglossum,rostratus,Diplusodon oblongus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.branneri,Trigona branneri,Trigona,branneri,Tabebuia caraiba,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.branneri,Trigona branneri,Trigona,branneri,Serjania lethalis,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Peltaea macedoi,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Peltaea macedoi,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Peltaea macedoi,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Tabebuia caraiba,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Serjania lethalis,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
